Order ID,Order Date,Customer ID,Customer Name,Age,Gender,Region,Customer Segment,Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Method
ORD-100794,2023-11-11 13:00:00,CUST-1003,Customer 72,37,Female,East,Consumer,Clothing,Jacket,1,64.04,0.0,64.04,20.85,Net Banking
ORD-100795,2023-08-04 10:00:00,CUST-1304,Customer 68,20,Female,South,Home Office,Office Supplies,Pen Set,2,7.52,0.0,15.04,4.3,UPI
ORD-100796,2024-12-07 19:00:00,CUST-1531,Customer 6,40,Male,Central,Consumer,Office Supplies,Printer Paper,2,18.04,0.1,32.47,5.72,Credit Card
ORD-100797,2023-12-01 16:00:00,CUST-1622,Customer 32,26,Male,South,Consumer,Home & Kitchen,Storage Box,6,14.88,0.0,89.28,30.86,UPI
ORD-100798,2023-08-19 15:00:00,CUST-1714,Customer 337,40,Female,Central,Corporate,Office Supplies,Printer Paper,2,18.54,0.05,35.23,5.78,Credit Card
ORD-100799,2023-11-19 13:00:00,CUST-1539,Customer 580,48,Male,East,Corporate,Furniture,Lamp,4,37.81,0.0,151.24,27.23,Net Banking
ORD-100800,2023-01-09 09:00:00,CUST-1186,Customer 579,67,Female,East,Consumer,Furniture,Bookshelf,6,97.16,0.0,582.96,200.05,Credit Card
ORD-100801,2023-08-09 12:00:00,CUST-1290,Customer 613,33,Male,East,Corporate,Office Supplies,Binder,4,6.98,0.2,22.34,5.82,Net Banking
ORD-100802,2024-01-12 13:00:00,CUST-1018,Customer 580,34,Female,East,Consumer,Clothing,Hoodie,7,47.53,0.15,282.8,89.76,Cash
ORD-100803,2024-11-01 20:00:00,CUST-1616,Customer 593,59,Other,East,Corporate,Office Supplies,Notebook,4,4.65,0.1,16.74,5.35,Credit Card
ORD-100804,2024-06-22 11:00:00,CUST-1005,Customer 346,67,Male,South,Corporate,Office Supplies,Printer Paper,3,19.21,0.0,57.63,12.96,Net Banking
ORD-100805,2024-07-24 09:00:00,CUST-1101,Customer 283,39,Female,West,Consumer,Clothing,Jacket,7,69.15,0.2,387.24,58.89,Net Banking
ORD-100806,2024-02-02 13:00:00,CUST-1778,Customer 383,35,Male,Central,Consumer,Clothing,Hoodie,4,47.21,0.05,179.4,55.4,Cash
ORD-100807,2023-03-22 20:00:00,CUST-1128,Customer 713,55,Female,West,Consumer,Clothing,Jacket,2,68.34,0.2,109.34,23.56,UPI
ORD-100808,2023-10-13 14:00:00,CUST-1227,Customer 487,57,Other,East,Consumer,Electronics,Laptop,5,767.55,0.0,3837.75,891.8,UPI
ORD-100809,2024-12-28 12:00:00,CUST-1327,Customer 756,54,Other,West,Consumer,Clothing,Jeans,6,43.25,0.0,259.5,58.69,Credit Card
ORD-100810,2023-02-02 16:00:00,CUST-1110,Customer 297,51,Male,East,Consumer,Office Supplies,Notebook,6,4.2,0.05,23.94,1.98,Net Banking
ORD-100811,2024-10-03 16:00:00,CUST-1524,Customer 543,25,Female,South,Consumer,Electronics,Smartphone,1,674.88,0.15,573.65,53.0,Credit Card
ORD-100812,2024-05-14 11:00:00,CUST-1248,Customer 579,31,Female,Central,Home Office,Office Supplies,Notebook,1,3.42,0.0,3.42,0.84,UPI
ORD-100813,2023-07-27 20:00:00,CUST-1238,Customer 554,20,Male,East,Corporate,Clothing,Sneakers,5,95.4,0.0,477.0,140.48,Cash
ORD-100814,2024-07-21 15:00:00,CUST-1458,Customer 96,38,Female,Central,Home Office,Office Supplies,Stapler,6,10.94,0.05,62.36,12.68,Net Banking
ORD-100815,2024-09-02 08:00:00,CUST-1258,Customer 174,61,Male,West,Consumer,Clothing,Sneakers,5,81.07,0.2,324.28,42.61,Cash
ORD-100816,2023-02-01 13:00:00,CUST-1174,Customer 560,29,Other,East,Consumer,Furniture,Lamp,3,33.7,0.1,90.99,17.27,Cash
ORD-100817,2023-03-19 19:00:00,CUST-1689,Customer 772,54,Female,East,Consumer,Electronics,Smartwatch,6,183.61,0.15,936.41,269.17,UPI
ORD-100818,2024-04-30 13:00:00,CUST-1464,Customer 435,39,Female,East,Consumer,Furniture,Bookshelf,5,100.45,0.05,477.14,52.16,UPI
ORD-100819,2024-12-30 15:00:00,CUST-1719,Customer 77,27,Male,South,Consumer,Furniture,Desk,7,190.15,0.15,1131.39,261.64,Credit Card
ORD-100820,2023-01-18 15:00:00,CUST-1286,Customer 783,29,Female,South,Consumer,Clothing,Sneakers,3,78.1,0.05,222.58,60.01,Net Banking
ORD-100821,2024-04-30 17:00:00,CUST-1730,Customer 722,53,Male,Central,Corporate,Clothing,Jacket,6,64.34,0.0,386.04,74.23,UPI
ORD-100822,2023-04-10 19:00:00,CUST-1710,Customer 729,59,Female,East,Consumer,Clothing,Sneakers,2,95.4,0.1,171.72,41.61,Cash
ORD-100823,2024-04-19 09:00:00,CUST-1017,Customer 377,35,Female,West,Consumer,Electronics,Laptop,6,1015.16,0.05,5786.41,1843.2,Credit Card
ORD-100824,2024-03-31 14:00:00,CUST-1100,Customer 584,65,Male,West,Corporate,Furniture,Office Chair,6,151.32,0.05,862.52,118.56,UPI
ORD-100825,2023-03-08 14:00:00,CUST-1638,Customer 89,20,Male,East,Consumer,Electronics,Laptop,2,898.07,0.0,1796.14,209.2,UPI
ORD-100826,2024-05-11 09:00:00,CUST-1236,Customer 24,47,Male,Central,Home Office,Clothing,Sneakers,1,99.26,0.1,89.33,8.61,Net Banking
ORD-100827,2024-10-16 16:00:00,CUST-1609,Customer 56,29,Other,East,Home Office,Electronics,Headphones,7,75.14,0.1,473.38,130.69,Credit Card
ORD-100828,2024-09-22 09:00:00,CUST-1346,Customer 383,64,Female,East,Consumer,Office Supplies,Pen Set,1,6.99,0.0,6.99,2.26,UPI
ORD-100829,2023-01-22 13:00:00,CUST-1206,Customer 889,57,Female,Central,Consumer,Clothing,Jeans,4,46.28,0.15,157.35,41.92,Credit Card
ORD-100830,2023-06-29 12:00:00,CUST-1174,Customer 49,21,Female,East,Home Office,Office Supplies,Printer Paper,1,16.94,0.0,16.94,5.82,UPI
ORD-100831,2023-06-25 10:00:00,CUST-1181,Customer 512,38,Female,Central,Corporate,Furniture,Lamp,3,35.28,0.0,105.84,28.7,UPI
ORD-100832,2023-11-27 18:00:00,CUST-1531,Customer 680,56,Female,Central,Home Office,Furniture,Lamp,6,35.34,0.0,212.04,33.48,Credit Card
ORD-100833,2023-04-15 11:00:00,CUST-1027,Customer 400,46,Female,Central,Consumer,Office Supplies,Stapler,4,11.54,0.05,43.85,6.53,UPI
ORD-100834,2024-09-15 11:00:00,CUST-1151,Customer 47,43,Female,South,Corporate,Office Supplies,Printer Paper,2,18.36,0.0,36.72,9.55,Cash
ORD-100835,2024-07-21 19:00:00,CUST-1657,Customer 832,25,Male,Central,Consumer,Electronics,Laptop,3,835.6,0.1,2256.12,592.16,Cash
ORD-100836,2024-08-13 19:00:00,CUST-1255,Customer 809,47,Female,Central,Consumer,Home & Kitchen,Storage Box,1,14.23,0.1,12.81,2.84,UPI
ORD-100837,2023-05-25 08:00:00,CUST-1486,Customer 417,22,Female,Central,Consumer,Office Supplies,Notebook,5,4.61,0.05,21.9,4.87,Credit Card
ORD-100838,2023-01-11 11:00:00,CUST-1239,Customer 757,34,Male,South,Corporate,Office Supplies,Pen Set,1,8.76,0.15,7.45,1.43,UPI
ORD-100839,2024-10-26 17:00:00,CUST-1012,Customer 762,30,Other,West,Corporate,Electronics,Smartwatch,3,164.25,0.2,394.2,68.78,UPI
ORD-100840,2023-07-30 18:00:00,CUST-1358,Customer 586,52,Female,West,Corporate,Furniture,Lamp,1,31.17,0.0,31.17,7.83,Cash
ORD-100841,2024-04-24 20:00:00,CUST-1180,Customer 768,42,Male,West,Consumer,Furniture,Office Chair,2,123.73,0.0,247.46,69.74,UPI
ORD-100842,2024-10-25 15:00:00,CUST-1588,Customer 629,40,Male,Central,Home Office,Electronics,Smartwatch,1,165.61,0.0,165.61,49.62,UPI
ORD-100843,2023-01-27 08:00:00,CUST-1664,Customer 675,62,Female,West,Consumer,Office Supplies,Notebook,7,3.48,0.05,23.14,3.77,UPI
ORD-100844,2023-01-04 19:00:00,CUST-1705,Customer 100,38,Female,South,Home Office,Office Supplies,Notebook,6,3.62,0.0,21.72,6.77,Net Banking
ORD-100845,2023-01-04 10:00:00,CUST-1481,Customer 86,57,Male,Central,Corporate,Home & Kitchen,Cookware Set,7,137.61,0.05,915.11,148.01,UPI
ORD-100846,2023-04-25 09:00:00,CUST-1064,Customer 142,64,Female,West,Consumer,Home & Kitchen,Cookware Set,5,136.79,0.05,649.75,105.47,Credit Card
ORD-100847,2023-02-07 16:00:00,CUST-1684,Customer 859,26,Female,West,Corporate,Electronics,Smartphone,4,696.94,0.05,2648.37,788.21,Cash
ORD-100848,2024-08-21 15:00:00,CUST-1675,Customer 371,56,Male,Central,Corporate,Electronics,Tablet,2,362.15,0.0,724.3,247.52,UPI
ORD-100849,2024-03-18 08:00:00,CUST-1117,Customer 564,21,Male,South,Consumer,Clothing,Sneakers,7,93.77,0.0,656.39,217.73,UPI
ORD-100850,2024-12-16 10:00:00,CUST-1326,Customer 517,51,Male,Central,Consumer,Home & Kitchen,Cookware Set,7,133.02,0.0,931.14,102.42,Credit Card
ORD-100851,2024-08-08 15:00:00,CUST-1762,Customer 368,29,Female,East,Home Office,Home & Kitchen,Cookware Set,3,139.35,0.1,376.24,59.4,Credit Card
ORD-100852,2024-12-04 11:00:00,CUST-1645,Customer 638,31,Male,South,Home Office,Electronics,Headphones,2,88.51,0.05,168.17,47.96,Cash
ORD-100853,2023-06-24 16:00:00,CUST-1165,Customer 690,62,Female,South,Corporate,Electronics,Laptop,3,941.6,0.05,2683.56,798.86,Credit Card
ORD-100854,2023-07-30 13:00:00,CUST-1501,Customer 859,27,Female,South,Consumer,Electronics,Smartwatch,3,214.97,0.05,612.66,132.43,UPI
ORD-100855,2024-09-12 15:00:00,CUST-1242,Customer 67,44,Female,Central,Consumer,Clothing,Sneakers,7,88.8,0.05,590.52,49.81,UPI
ORD-100856,2023-06-28 14:00:00,CUST-1694,Customer 323,58,Other,East,Consumer,Office Supplies,Stapler,1,11.09,0.0,11.09,2.39,Credit Card
ORD-100857,2023-02-11 12:00:00,CUST-1740,Customer 161,59,Female,South,Corporate,Office Supplies,Stapler,5,10.56,0.0,52.8,4.67,UPI
ORD-100858,2024-05-03 12:00:00,CUST-1625,Customer 492,28,Female,East,Consumer,Office Supplies,Binder,6,5.98,0.0,35.88,5.6,Credit Card
ORD-100859,2024-08-07 17:00:00,CUST-1250,Customer 610,37,Male,East,Consumer,Electronics,Smartwatch,6,167.6,0.0,1005.6,258.79,Credit Card
ORD-100860,2024-12-07 14:00:00,CUST-1315,Customer 162,47,Male,Central,Corporate,Office Supplies,Pen Set,2,7.27,0.0,14.54,1.69,Net Banking
ORD-100861,2024-11-08 15:00:00,CUST-1476,Customer 566,48,Male,West,Home Office,Electronics,Laptop,3,729.59,0.1,1969.89,536.54,UPI
ORD-100862,2023-03-29 15:00:00,CUST-1758,Customer 46,26,Male,Central,Consumer,Office Supplies,Binder,3,5.73,0.0,17.19,4.26,Net Banking
ORD-100863,2024-07-17 10:00:00,CUST-1275,Customer 472,48,Male,Central,Consumer,Clothing,Sneakers,3,101.11,0.0,303.33,59.46,UPI
ORD-100864,2024-09-09 19:00:00,CUST-1444,Customer 877,18,Male,East,Corporate,Office Supplies,Printer Paper,1,17.69,0.0,17.69,3.19,Cash
ORD-100865,2024-05-24 15:00:00,CUST-1591,Customer 607,50,Male,Central,Consumer,Furniture,Desk,1,205.55,0.0,205.55,67.21,Credit Card
ORD-100866,2024-08-21 17:00:00,CUST-1297,Customer 704,56,Female,South,Consumer,Clothing,T-Shirt,1,17.84,0.0,17.84,4.09,Credit Card
ORD-100867,2024-09-03 19:00:00,CUST-1249,Customer 854,42,Female,South,Consumer,Clothing,Jacket,7,71.66,0.0,501.62,160.52,Credit Card
ORD-100868,2023-11-22 20:00:00,CUST-1312,Customer 468,30,Male,East,Consumer,Electronics,Smartwatch,3,206.31,0.0,618.93,118.44,Credit Card
ORD-100869,2023-01-30 16:00:00,CUST-1353,Customer 118,30,Male,West,Corporate,Electronics,Smartphone,2,664.68,0.2,1063.49,255.83,Net Banking
ORD-100870,2023-11-30 18:00:00,CUST-1074,Customer 526,53,Female,East,Consumer,Office Supplies,Stapler,6,10.31,0.0,61.86,20.89,UPI
ORD-100871,2023-05-28 14:00:00,CUST-1067,Customer 309,40,Male,Central,Corporate,Furniture,Lamp,4,36.01,0.0,144.04,16.35,UPI
ORD-100872,2023-03-25 17:00:00,CUST-1559,Customer 860,66,Female,Central,Consumer,Electronics,Smartphone,3,534.86,0.05,1524.35,230.1,UPI
ORD-100873,2023-04-02 12:00:00,CUST-1736,Customer 264,68,Male,West,Corporate,Electronics,Smartphone,1,673.99,0.0,673.99,220.74,Credit Card
ORD-100874,2024-05-24 17:00:00,CUST-1644,Customer 475,40,Male,East,Corporate,Electronics,Smartphone,3,730.07,0.05,2080.7,403.53,Net Banking
ORD-100875,2024-01-04 09:00:00,CUST-1724,Customer 841,32,Female,Central,Home Office,Office Supplies,Binder,5,7.01,0.0,35.05,5.38,UPI
ORD-100876,2024-01-30 19:00:00,CUST-1670,Customer 674,60,Female,Central,Consumer,Office Supplies,Stapler,5,11.06,0.15,47.0,16.42,Credit Card
ORD-100877,2024-06-27 11:00:00,CUST-1643,Customer 169,55,Female,West,Corporate,Electronics,Tablet,3,377.37,0.15,962.29,103.54,UPI
ORD-100878,2024-02-05 16:00:00,CUST-1046,Customer 783,26,Male,East,Home Office,Clothing,Hoodie,5,45.1,0.1,202.95,49.75,Credit Card
ORD-100879,2024-04-04 08:00:00,CUST-1698,Customer 331,67,Male,West,Consumer,Furniture,Bookshelf,6,103.73,0.0,622.38,182.22,UPI
ORD-100880,2023-03-04 10:00:00,CUST-1357,Customer 638,28,Male,South,Consumer,Furniture,Office Chair,7,131.72,0.05,875.94,256.14,UPI
ORD-100881,2024-09-13 20:00:00,CUST-1482,Customer 815,47,Female,Central,Consumer,Electronics,Smartphone,4,624.83,0.0,2499.32,498.11,Net Banking
ORD-100882,2023-11-24 18:00:00,CUST-1711,Customer 881,27,Male,Central,Home Office,Clothing,Jacket,2,69.56,0.1,125.21,11.5,Net Banking
ORD-100883,2023-04-24 10:00:00,CUST-1068,Customer 603,43,Male,East,Consumer,Home & Kitchen,Coffee Maker,1,60.1,0.0,60.1,18.46,Credit Card
ORD-100884,2024-08-16 09:00:00,CUST-1203,Customer 665,50,Female,West,Consumer,Office Supplies,Notebook,2,4.32,0.05,8.21,2.44,Credit Card
ORD-100885,2024-06-20 18:00:00,CUST-1056,Customer 29,24,Female,East,Home Office,Electronics,Tablet,1,340.34,0.0,340.34,49.04,Net Banking
ORD-100886,2023-02-08 20:00:00,CUST-1335,Customer 855,31,Male,West,Consumer,Electronics,Smartphone,4,580.84,0.05,2207.19,379.51,UPI
ORD-100887,2023-05-21 10:00:00,CUST-1628,Customer 864,57,Female,East,Consumer,Electronics,Smartwatch,2,217.83,0.0,435.66,95.15,UPI
ORD-100888,2023-01-12 16:00:00,CUST-1393,Customer 194,67,Female,West,Corporate,Clothing,Hoodie,2,40.94,0.0,81.88,9.07,UPI
ORD-100889,2023-07-17 11:00:00,CUST-1413,Customer 55,65,Female,West,Consumer,Electronics,Headphones,6,95.85,0.05,546.34,164.75,UPI
ORD-100890,2023-03-14 17:00:00,CUST-1187,Customer 851,57,Male,South,Consumer,Home & Kitchen,Towel Pack,3,24.81,0.05,70.71,23.26,UPI
ORD-100891,2024-06-02 13:00:00,CUST-1221,Customer 470,68,Female,West,Consumer,Office Supplies,Notebook,6,4.62,0.0,27.72,4.52,Net Banking
ORD-100892,2024-01-17 09:00:00,CUST-1445,Customer 160,26,Male,East,Corporate,Office Supplies,Printer Paper,1,20.17,0.0,20.17,6.65,UPI
ORD-100893,2024-12-16 12:00:00,CUST-1029,Customer 218,28,Male,East,Corporate,Clothing,Hoodie,3,35.48,0.15,90.47,26.8,Credit Card
ORD-100894,2024-07-01 15:00:00,CUST-1354,Customer 596,39,Male,East,Consumer,Electronics,Tablet,1,296.74,0.05,281.9,77.95,Credit Card
ORD-100895,2024-03-22 18:00:00,CUST-1787,Customer 569,65,Male,Central,Consumer,Clothing,T-Shirt,4,21.06,0.05,80.03,27.34,Net Banking
ORD-100896,2024-01-07 08:00:00,CUST-1456,Customer 550,59,Female,Central,Home Office,Electronics,Smartphone,1,556.99,0.05,529.14,88.71,UPI
ORD-100897,2023-02-09 20:00:00,CUST-1077,Customer 255,37,Female,Central,Consumer,Clothing,T-Shirt,2,17.76,0.05,33.74,11.04,UPI
ORD-100898,2023-02-21 16:00:00,CUST-1335,Customer 686,18,Male,South,Home Office,Office Supplies,Binder,6,6.38,0.05,36.37,3.88,Credit Card
ORD-100899,2024-03-25 19:00:00,CUST-1291,Customer 736,50,Male,East,Home Office,Electronics,Smartphone,7,572.98,0.0,4010.86,838.53,Net Banking
ORD-100900,2023-01-04 20:00:00,CUST-1559,Customer 37,34,Male,West,Consumer,Clothing,Jacket,4,69.66,0.05,264.71,60.63,UPI
ORD-100901,2023-01-31 09:00:00,CUST-1544,Customer 509,29,Female,East,Corporate,Electronics,Headphones,7,81.05,0.05,538.98,60.99,Net Banking
ORD-100902,2023-06-09 09:00:00,CUST-1783,Customer 628,29,Male,East,Home Office,Electronics,Smartwatch,6,185.5,0.0,1113.0,310.62,Credit Card
ORD-100903,2024-10-07 18:00:00,CUST-1498,Customer 282,30,Female,West,Corporate,Clothing,Hoodie,6,43.47,0.1,234.74,48.9,Credit Card
ORD-100904,2023-12-02 10:00:00,CUST-1189,Customer 628,34,Male,Central,Corporate,Office Supplies,Pen Set,7,7.01,0.0,49.07,9.96,Credit Card
ORD-100905,2024-06-01 09:00:00,CUST-1101,Customer 779,50,Female,South,Consumer,Home & Kitchen,Towel Pack,1,22.46,0.0,22.46,5.32,Credit Card
ORD-100906,2023-10-28 14:00:00,CUST-1126,Customer 806,26,Female,West,Home Office,Office Supplies,Pen Set,2,7.29,0.1,13.12,1.53,Net Banking
ORD-100907,2023-05-07 19:00:00,CUST-1496,Customer 699,43,Male,West,Consumer,Office Supplies,Notebook,4,4.25,0.15,14.45,1.94,UPI
ORD-100908,2023-09-28 18:00:00,CUST-1477,Customer 636,65,Female,South,Corporate,Furniture,Office Chair,5,124.69,0.0,623.45,80.29,Cash
ORD-100909,2023-03-08 14:00:00,CUST-1269,Customer 444,68,Female,Central,Home Office,Electronics,Smartphone,7,569.89,0.05,3789.77,1277.24,Cash
ORD-100910,2024-07-16 10:00:00,CUST-1589,Customer 87,61,Female,Central,Consumer,Home & Kitchen,Cookware Set,1,135.76,0.0,135.76,39.2,Credit Card
ORD-100911,2023-05-14 12:00:00,CUST-1136,Customer 442,31,Male,West,Corporate,Electronics,Smartwatch,2,177.14,0.1,318.85,71.07,UPI
ORD-100912,2023-10-02 16:00:00,CUST-1571,Customer 706,25,Female,West,Corporate,Office Supplies,Binder,3,6.65,0.05,18.95,4.89,Net Banking
ORD-100913,2024-12-16 10:00:00,CUST-1493,Customer 421,63,Male,Central,Home Office,Electronics,Headphones,5,75.65,0.1,340.42,86.98,UPI
ORD-100914,2024-03-08 14:00:00,CUST-1140,Customer 834,39,Female,East,Consumer,Electronics,Headphones,7,74.58,0.0,522.06,78.74,Credit Card
ORD-100915,2023-12-01 08:00:00,CUST-1720,Customer 486,41,Female,West,Corporate,Office Supplies,Notebook,7,3.82,0.0,26.74,2.76,Net Banking
ORD-100916,2024-02-01 12:00:00,CUST-1695,Customer 7,40,Female,East,Consumer,Clothing,Hoodie,6,46.33,0.1,250.18,57.5,UPI
ORD-100917,2024-07-26 11:00:00,CUST-1601,Customer 772,24,Female,Central,Consumer,Clothing,Jeans,6,44.51,0.0,267.06,40.33,Net Banking
ORD-100918,2023-07-05 16:00:00,CUST-1531,Customer 400,55,Male,West,Consumer,Home & Kitchen,Towel Pack,3,20.58,0.0,61.74,19.5,UPI
ORD-100919,2024-04-09 19:00:00,CUST-1129,Customer 67,30,Female,East,Consumer,Furniture,Sofa,5,498.16,0.0,2490.8,358.01,UPI
ORD-100920,2024-09-29 09:00:00,CUST-1773,Customer 619,30,Female,West,Corporate,Office Supplies,Binder,2,5.91,0.05,11.23,2.64,UPI
ORD-100921,2024-02-22 18:00:00,CUST-1139,Customer 350,57,Male,East,Consumer,Electronics,Tablet,4,383.03,0.0,1532.12,296.35,Net Banking
ORD-100922,2023-11-22 16:00:00,CUST-1645,Customer 706,55,Male,Central,Consumer,Clothing,Sneakers,3,101.72,0.05,289.9,81.34,Net Banking
ORD-100923,2023-04-16 20:00:00,CUST-1375,Customer 675,60,Female,South,Consumer,Furniture,Sofa,7,496.46,0.0,3475.22,1170.11,UPI
ORD-100924,2023-07-01 19:00:00,CUST-1535,Customer 853,54,Male,West,Home Office,Office Supplies,Notebook,3,4.03,0.05,11.49,2.2,Credit Card
ORD-100925,2024-11-21 09:00:00,CUST-1016,Customer 867,20,Female,East,Consumer,Electronics,Laptop,3,824.55,0.15,2102.6,193.39,Credit Card
ORD-100926,2024-01-31 17:00:00,CUST-1253,Customer 679,39,Male,South,Consumer,Clothing,Jacket,3,89.3,0.0,267.9,69.28,Credit Card
ORD-100927,2023-08-08 15:00:00,CUST-1016,Customer 138,39,Female,South,Corporate,Clothing,Sneakers,7,86.63,0.05,576.09,66.18,Credit Card
ORD-100928,2023-11-02 09:00:00,CUST-1582,Customer 737,34,Female,Central,Home Office,Home & Kitchen,Towel Pack,7,20.07,0.05,133.47,14.44,UPI
ORD-100929,2024-02-26 11:00:00,CUST-1201,Customer 40,43,Male,West,Corporate,Electronics,Smartphone,4,737.32,0.0,2949.28,762.74,Credit Card
ORD-100930,2024-01-28 20:00:00,CUST-1251,Customer 413,43,Male,East,Consumer,Home & Kitchen,Cookware Set,7,142.36,0.1,896.87,96.65,UPI
ORD-100931,2024-05-25 15:00:00,CUST-1085,Customer 724,49,Male,South,Consumer,Electronics,Tablet,6,340.85,0.15,1738.34,199.51,Net Banking
ORD-100932,2023-07-07 12:00:00,CUST-1105,Customer 812,67,Female,West,Consumer,Furniture,Office Chair,6,136.06,0.1,734.72,145.88,Credit Card
ORD-100933,2024-04-18 12:00:00,CUST-1437,Customer 873,51,Male,West,Corporate,Electronics,Smartphone,7,674.65,0.15,4014.17,811.38,UPI
ORD-100934,2023-11-20 18:00:00,CUST-1273,Customer 114,66,Male,Central,Consumer,Electronics,Tablet,3,387.64,0.05,1104.77,360.93,Credit Card
ORD-100935,2024-11-17 11:00:00,CUST-1034,Customer 643,61,Female,Central,Consumer,Office Supplies,Notebook,4,4.1,0.05,15.58,2.41,UPI
ORD-100936,2023-04-26 10:00:00,CUST-1671,Customer 75,56,Female,East,Consumer,Electronics,Smartphone,2,598.79,0.0,1197.58,225.45,Net Banking
ORD-100937,2023-04-19 15:00:00,CUST-1194,Customer 499,32,Male,South,Consumer,Furniture,Bookshelf,3,85.99,0.2,206.38,55.94,Credit Card
ORD-100938,2023-12-04 20:00:00,CUST-1034,Customer 315,48,Female,West,Consumer,Office Supplies,Printer Paper,4,17.36,0.05,65.97,20.01,Cash
ORD-100939,2024-01-07 10:00:00,CUST-1046,Customer 210,23,Female,East,Consumer,Clothing,Jeans,1,40.11,0.0,40.11,6.99,Credit Card
ORD-100940,2024-05-19 11:00:00,CUST-1324,Customer 673,66,Female,East,Consumer,Clothing,Sneakers,2,95.41,0.1,171.74,43.0,Credit Card
ORD-100941,2023-10-22 14:00:00,CUST-1424,Customer 862,27,Female,West,Consumer,Office Supplies,Pen Set,6,7.09,0.05,40.41,10.04,Credit Card
ORD-100942,2024-10-29 10:00:00,CUST-1102,Customer 312,30,Female,Central,Consumer,Electronics,Smartphone,2,613.43,0.15,1042.83,168.8,Credit Card
ORD-100943,2023-12-13 16:00:00,CUST-1282,Customer 650,66,Female,East,Corporate,Clothing,Jacket,5,85.67,0.1,385.52,43.19,Credit Card
ORD-100944,2023-04-05 11:00:00,CUST-1277,Customer 688,24,Female,West,Corporate,Electronics,Laptop,6,842.72,0.15,4297.87,1135.84,UPI
ORD-100945,2023-03-29 09:00:00,CUST-1066,Customer 625,46,Male,West,Corporate,Electronics,Smartwatch,2,181.1,0.05,344.09,52.43,Credit Card
ORD-100946,2024-12-11 11:00:00,CUST-1520,Customer 299,47,Female,West,Consumer,Electronics,Smartwatch,4,224.56,0.05,853.33,141.6,Cash
ORD-100947,2023-04-08 20:00:00,CUST-1283,Customer 793,29,Female,South,Corporate,Office Supplies,Binder,7,5.37,0.1,33.83,7.93,Credit Card
ORD-100948,2024-11-22 20:00:00,CUST-1560,Customer 636,38,Male,East,Consumer,Furniture,Desk,6,255.13,0.0,1530.78,188.93,Credit Card
ORD-100949,2023-07-22 14:00:00,CUST-1000,Customer 788,58,Male,South,Consumer,Office Supplies,Pen Set,7,6.97,0.0,48.79,7.08,UPI
ORD-100950,2023-03-10 13:00:00,CUST-1027,Customer 222,54,Female,West,Consumer,Furniture,Lamp,5,34.82,0.2,139.28,27.92,UPI
ORD-100951,2023-08-11 18:00:00,CUST-1660,Customer 73,48,Male,East,Home Office,Furniture,Office Chair,7,149.95,0.15,892.2,283.0,Net Banking
ORD-100952,2024-03-24 10:00:00,CUST-1260,Customer 619,46,Male,East,Consumer,Furniture,Bookshelf,3,88.16,0.2,211.58,61.04,Cash
ORD-100953,2023-11-09 16:00:00,CUST-1290,Customer 18,37,Male,South,Consumer,Electronics,Headphones,5,82.97,0.0,414.85,68.76,UPI
ORD-100954,2024-07-27 16:00:00,CUST-1334,Customer 179,50,Male,East,Consumer,Furniture,Bookshelf,5,82.93,0.0,414.65,66.99,Net Banking
ORD-100955,2024-03-22 17:00:00,CUST-1532,Customer 201,18,Female,East,Corporate,Office Supplies,Stapler,7,12.59,0.15,74.91,25.96,Credit Card
